repository	id	iid	project_id	title	description	state	created_at	updated_at	merged_by_user_name	merged_at	closed_by_user_name	closed_at	target_branch	source_branch	author_user_name	source_project_id	target_project_id	sha	merge_commit_sha	squash_commit_sha	changes_count	additions	changes	deletions	file_count 
tezos/tezos	59689249	1842	3836952	CI: update base docker image (includes libffi)	Fixes tezos/tezos#810	merged	2020-05-26T12:35:39.811Z	2020-05-26T13:39:23.939Z	pirbo	2020-05-26T13:39:24.163Z			master	ffi_in_docker	pirbo	9487506	3836952	dbd78938c8b8f43fa20fde5b04c34fa04a4c90d6			2	2	4	2	2
tezos/tezos	64914073	1980	3836952	Base: add crowbar tests for Time	"
# Context 

Lib base is not tested directly. (As a base library it is tested indirectly when testing the code that relies on it, but that is not sufficient.)

Fixes https://gitlab.com/tezos/tezos/-/issues/538

Depends on the MR https://gitlab.com/tezos/opam-repository/-/merge_requests/104

# Manually testing the MR

```
opam install crowbar
dune build @src/lib_base/runtest
```

# Reviewers

Note to the reviewer: the top commit is not to be merged, it's sole purpose is to point the CI to docker registry of NL"	merged	2020-07-20T08:02:58.443Z	2020-08-25T10:37:20.003Z	pirbo	2020-08-25T10:37:20.499Z			master	raphael-p@test-lib-base	raphael-proust	9487506	3836952	0493e43a0a8a4c60233951db73249f3949839b1c			8	252	256	4	8
tezos/tezos	60506286	1859	3836952	Client: add commands to generate chain ids	"This MR is related to nomadic-labs/tezos#167

It adds two commands. Straight from the `man`:

```
  compute chain id from block hash <hash>
    Computes the chain id corresponding to a block hash.
    <hash>: the block hash from which to compute the chain id
  compute chain id from seed <string>
    Computes a chain id from a seed
    <string>: the seed from which to compute the chain id
```
Example interaction:
```
./tezos-client compute chain id from seed ""My favourite seed""
NetY1kJfpxoe34R
```"	merged	2020-06-03T12:27:38.493Z	2020-06-10T12:39:17.378Z	rafoo_	2020-06-09T20:39:25.332Z			master	igarnier@chain-id-command	igarnier	9487506	3836952	adc6fae701a7c8bdc47ba3c32bf06bcd6cd307e3			4	83	92	9	4
tezos/tezos	59704348	1844	3836952	(Closed because targetting wrong branch)	(Closed because targetting wrong branch)	closed	2020-05-26T14:41:06.757Z	2020-05-26T14:43:24.339Z			igarnier	2020-05-26T14:42:54.956Z	master	igarnier@faster-interp	igarnier	9487506	3836952	db345e4f4f3350efd5951fcdbd2de16625867d0b			593+	20250	40415	20165	607
tezos/tezos	59717196	1846	3836952	Doc: small fix of typo in README.rst	"correct the main `make` command to build the documentation
from `make html` to `make doc-html`"	merged	2020-05-26T15:55:49.766Z	2020-05-29T12:22:36.983Z	pirbo	2020-05-29T12:22:37.163Z			master	hx-doc-readme-typofix	haochenxie	16805926	3836952	c8b4760c1950c1c74dcba9ce79aa48319d9aeb96			1	2	3	1	1
tezos/tezos	59675867	1841	3836952	Doc/Michelson: fix the formatting of the typing rule of FAILWITH	In the Michelson documentation, the typing rule for FAILWITH was badly formatted and the display was not consistent with the other typing rules.	merged	2020-05-26T10:33:51.361Z	2020-05-26T20:51:26.314Z	rafoo_	2020-05-26T20:51:26.664Z			master	rafoo@doc_failwith	rafoo_	9487506	3836952	40d94fb742ecf380538646b02be0b70180a9025c			1	8	14	6	1
tezos/tezos	59493780	1839	3836952	Add missing system dependency in doc	`ctypes-foreign` requires `libffi-dev` (on debian-like systems)	merged	2020-05-23T13:53:12.523Z	2020-05-25T13:08:19.232Z	klakplok	2020-05-25T13:08:19.263Z			master	vbot@fix-sys-dep	vbotbol	9487506	3836952	076ee7dd0bf9ff4491677d764ded2b1c936fe53a			1	1	2	1	1
tezos/tezos	59435905	1837	3836952	WIP: Shadow some stdlib modules with error-aware versions		closed	2020-05-22T14:06:21.789Z	2020-06-03T14:40:34.465Z			raphael-proust	2020-06-03T14:40:34.485Z	master	raphael@shadow-stdlib-seq-set-map	raphael-proust	9487506	3836952	5a8b1e5333925070ae6d33f572e13947e6b8e2db			68	1947	2369	422	70
tezos/tezos	59696850	1843	3836952	No more `Lwt.async`	"Fixes https://gitlab.com/tezos/tezos/-/issues/812

This MR fixes the above issue: it removes calls to `Lwt.async`. One of the removal is done by removing the whole module that the call appears in (the module was dead-code)."	merged	2020-05-26T13:37:01.372Z	2020-05-29T18:39:38.045Z	pirbo	2020-05-29T18:39:38.411Z			master	raphael@no-more-lwt-async	raphael-proust	9487506	3836952	1dd3b62b900b3b4077404c650190f957ccf1fb73			18	163	359	196	18
tezos/tezos	59155683	1834	3836952	Client/mockup: remove calls to Lwt_main.run	"@vect0r reported failures of `tests_python/test/test_mockup.py`:

```
Fatal error:
  Nested calls to Lwt_main.run are not allowed
```

@igarnier guessed this was caused by calls to `Lwt_main.run` in `src/lib_mockup/local_services.ml`. After inspecting them, it seems they are unnecessary hence this MR is removing them. I (@smelc) could not reproduce the issue (which is suspected to be related to different `Lwt` versions) but we have good confidence this patch will fix it nevertheless."	merged	2020-05-20T08:34:06.196Z	2020-05-20T20:57:45.690Z	pirbo	2020-05-20T20:57:45.733Z			master	smelc-mockup-remove-lwt_main_run	smelc	18024911	3836952	63d556a50d6262c552ebf76dd9d024f6a1bdb851			1	44	93	49	1
tezos/tezos	59432761	1836	3836952	introduce structs dot v0, remove mbytes	"This MR does the following:

1. Introduce `src/lib_protocol_environment/structs/` (and a few boilerplate files). This goes along the `src/lib_protocol_environment/sigs/` and aims to provide legacy module implementations for the protocol environment.

2. Remove `MBytes` from all the code that lives outside of the protocol. The protocol code is unchanged, but the deprecated module `MBytes` has been entirely removed from the rest of the code-base. This is made possible by 1.


WIP for the `Option` module: in the branch `raphael@remove-further-modules-with-backwards-compat`"	merged	2020-05-22T13:33:32.989Z	2020-06-04T14:20:37.364Z	paracetamolo	2020-06-04T09:05:28.101Z			master	raphael@remove-mbytes-introduce-structs-dot-v0	raphael-proust	9487506	3836952	076f3ba3bae180af88b562ca0724cf4c52befc9c			44	162	401	239	44
tezos/tezos	59123760	1833	3836952	Tests/python: add missing typing annotations to tests	"Addresses https://gitlab.com/nomadic-labs/tezos/-/issues/166

It does three things:
1. add `check_untyped_defs = True` in `mpyp.ini`, this forces mypy to typecheck code blocks even in non-annotated function (which it doesn't do by default)
2. fix type errors introduced by 1.
3. add type annotations in all tests

3 is particularly useful as it helps the IDE to jump to identifier definitions, even when the definition is lost (because the way pytest links fixture definition to test parameters).

This touches to a lot of code but should be easy to review as it's  mostly annotations.

Note that it doesn't aim at completeness. In particular, some annotations are still missing, for instance
* annotations of fixture definitions that comes from pytest code (e.g `request`)
* `self`, and return type (`None`) of all `test_*` methods (which are only called by pytest)

The next step could be to force developers to annotate everything, for instance by using option
`disallow_untyped_defs = True` in `mypy.ini`.
Pros: we won't forget to add new types
Cons: can be very annoying to add all types, especially some are useless, and some can be hard to find (what's should be the type of pytest `request`?)

There also may be mypy options that enforce some middle ground (we could be more strict on certain files only, and/or add relaxing rules...).

Suggested reviewers: @dannywillems @smelc"	merged	2020-05-19T22:16:28.835Z	2020-06-10T13:37:02.098Z	pirbo	2020-06-10T10:57:13.155Z			master	philb_annotate_tests	bidinger	9487506	3836952	73269702e4ec7f5e60b5c4bbc1f3f39862c3160b			39	599	1120	521	39
tezos/tezos	59705611	1845	3836952	Remove unsafe functions from lwt pipe	Some functions from Lwt_pipe would raise exceptions. This MR removes these functions and forces the caller to deal with cases when the pipe is empty/full. This is to force the caller to be more explicit.	merged	2020-05-26T14:52:56.383Z	2020-07-13T15:57:00.962Z	pirbo	2020-07-13T15:57:01.009Z			master	raphael@remove-unsafe-functions-from-lwt-pipe	raphael-proust	9487506	3836952	0f15f84175e8383234e74d7a6bd8b1c0c6277268			5	53	112	59	5
tezos/tezos	61902721	1914	3836952	p2p: add new rpc /config/p2p and /config/p2p/limits	"FOR CONTEXT READ THE COMMENTS IN THIS MR.

This MR adds two new RPCs `/config/p2p` and `/config/p2p/limits` to 
expose the p2p layer configuration (static and runtime)

It also refactors the code to expose these values. In particular
I move the data types `P2p.config` and `p2p_connect_handler config` in 
to tezos base to expose these values as services.

Reviewers: @julien.t @igarnier @Saroupille"	opened	2020-06-18T11:49:21.750Z	2020-10-29T04:13:59.977Z					master	abate@p2p_config	abate	9487506	3836952	c8ad3e5600999dc4cd489578a5c8377b6548872e			25	677	1297	620	25
tezos/tezos	59090781	1831	3836952	Doc: release candidates are mostly for major versions	We did not make a release candidate for minor version 7.1.	merged	2020-05-19T15:03:40.065Z	2020-05-20T21:24:19.306Z	pirbo	2020-05-20T21:24:19.349Z			master	romain-v7-doc	romain.nl	9487506	3836952	69031428c442ef06bb0bd11a1989abda5b5dee5c			1	1	2	1	1
tezos/tezos	59084005	1829	3836952	Doc: fix version 7.1 note since we backported client patches	Fix a sentence which made sense in a previous branch but which needed to be updated after we backported client patches.	merged	2020-05-19T14:04:44.765Z	2020-05-19T14:32:24.755Z	pirbo	2020-05-19T14:32:24.851Z			master	romain-v7-doc	romain.nl	9487506	3836952	a89fb381167cc1d061d37e92311abbd2dfc7dc31			1	2	4	2	1
tezos/tezos	59778670	1847	3836952	Crypto: Some low-hanging optimisations in PVSS	This MR chnages some of the code in `Pvss` to reduce the number of repeated passes on lists.	merged	2020-05-27T08:59:58.052Z	2020-06-09T17:47:22.803Z	pirbo	2020-06-09T17:47:22.837Z			master	raphael@optimise-pvss	raphael-proust	9487506	3836952	cb51f1e3e5509d83262b065b717c1352960e636f			1	59	59	0	1
tezos/tezos	59080869	1828	3836952	Client/mockup: remove spurious UNIX dependency in mockup	"This MR removes some explicit calls to Unix-dependent functions in the mockup mode.
These have been replaced by calls to (already existing) methods of the client context object.

This partly solves issue https://gitlab.com/nomadic-labs/tezos/-/issues/159.

!1830 depends on this one being merged first."	merged	2020-05-19T13:38:18.915Z	2020-05-20T09:51:37.218Z	raphael-proust	2020-05-20T09:51:37.243Z			master	igarnier@de-unixify-mockup	igarnier	9487506	3836952	9c172548916b3360e3bb4fa5c7607b38285ca00d			9	102	182	80	9
tezos/tezos	59116407	1832	3836952	WIP: Scripts: add a script to aggregate log files	"This MR adds a simple python script that concatenates a set of log files and sort them based on the timestamps on each line. It also adds to each line the name of the corresponding log file.

Example:

```
▶ pytest tests/test_p2p.py --log-dir=tmp  # run some test
...
▶ ls tmp/*   # we have some log files                          
tmp/node0_0.txt  tmp/node1_1.txt  tmp/node2_2.txt  tmp/node3_3.txt  tmp/node4_4.txt

▶ ./scripts/merge_logs.py --help        
usage: merge_logs.py [-h] [--no-tag] [--short-tag] FILES [FILES ...]

Concatenate log files and sort by timestamp. By default, tag each line with the name of the log file.

positional arguments:
  FILES        log files to be merged

optional arguments:
  -h, --help   show this help message and exit
  --no-tag     don't tag lines
  --short-tag  tag lines with a shortened file name

▶ ./scripts/merge_logs.py tmp/* --short-tag 
...
node0_0 May 19 22:15:57.470 - node.main: starting the Tezos node (chain = TEZOS)
node0_0 May 19 22:15:57.470 - node.main: disabled local peer discovery
node0_0 May 19 22:15:57.471 - node.main: read identity file (peer_id = idsANHtwJoUB1yCtJ1iiFmAGjsSU46)
node0_0 May 19 22:15:57.471 - main: shell-node initialization: bootstrapping
node0_0 May 19 22:15:57.471 - main: shell-node initialization: p2p_maintain_started
node0_0 May 19 22:15:57.471 - block_validator_process_external: Initialized
node0_0 May 19 22:15:57.471 - block_validator_process_external: Block validator started on pid 22381 
node0_0 May 19 22:15:57.681 - validator.block: Worker started
node0_0 May 19 22:15:57.681 - node.validator: activate chain NetXdQprcVkpaWU
node0_0 May 19 22:15:57.681 - p2p.maintenance: Too few connections (0)
node0_0 May 19 22:15:57.681 - validator.chain: Worker started for NetXdQprcVkpa
node0_0 May 19 22:15:57.681 - node.chain_validator: no prevalidator filter found for protocol
node0_0 May 19 22:15:57.681 - node.chain_validator:   ProtoGenesisGenesisGenesisGenesisGenesisGenesk612im
node0_0 May 19 22:15:57.682 - prevalidator.NetXdQprcVkpa.ProtoGenesis: Worker started for NetXdQprcVkpa.ProtoGenesis
node0_0 May 19 22:15:57.682 - node.main: starting RPC server on ::ffff:127.0.0.1:18730 (tls = false)
node0_0 May 19 22:15:57.682 - node.main: the Tezos node is now running
node1_1 May 19 22:15:58.761 - node.main: starting the Tezos node (chain = TEZOS)
node1_1 May 19 22:15:58.761 - node.main: disabled local peer discovery
node1_1 May 19 22:15:58.762 - node.main: read identity file (peer_id = idtn4rqNK6dgSfDbj6CQVXRCEXUHfA)
node1_1 May 19 22:15:58.762 - main: shell-node initialization: bootstrapping
node1_1 May 19 22:15:58.762 - main: shell-node initialization: p2p_maintain_started
node1_1 May 19 22:15:58.762 - block_validator_process_external: Initialized
node1_1 May 19 22:15:58.763 - block_validator_process_external: Block validator started on pid 22394 
...
```"	opened	2020-05-19T20:18:33.933Z	2020-08-19T08:43:43.431Z					master	philb_aggregate_log	bidinger	9487506	3836952	83c4a3b7afe4ed2ae06e929b44fb7b594132ab89			1	86	86	0	1
tezos/tezos	58593884	1824	3836952	Update to Lwt 5	New store needs it	merged	2020-05-13T22:06:59.076Z	2020-05-13T23:09:46.088Z	pirbo	2020-05-13T23:09:46.133Z			master	lwt5	pirbo	9487506	3836952	e671e592237d9d8f2e7bfd9f7732ddc94152bc85			9	42	66	24	9
tezos/tezos	59067903	1827	3836952	Lib_crypto: add hacl-star	For now, it is purely artificial to decouple opam-repository update from switching hacl version.	merged	2020-05-19T11:45:28.601Z	2020-05-19T13:58:46.419Z	pirbo	2020-05-19T13:58:46.461Z			master	evercrypt-in-opam	pirbo	9487506	3836952	7edf85e8046a0440fed1fbd5f551ce627b7bd317			3	4	7	3	3
