id	type	body	author_user_name	created_at	updated_at	isSystem	noteable_id	noteable_type	noteable_iid	change_trigger	repo	merge_request_id 
gid://gitlab/DiffNote/395403596		it was indeed, un-done	tzemanovic	2020-08-13T09:54:40Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395404004		done	tzemanovic	2020-08-13T09:54:48Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395411475		I've changed the output path to `tezt/_regressions`	tzemanovic	2020-08-13T09:56:17Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395412938		it was, removed	tzemanovic	2020-08-13T09:57:07Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395414363		Changed to regular comments. I've changed the comment for `run_and_capture`, as this is different from `run` exposed in `.mli`	tzemanovic	2020-08-13T09:58:09Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395414715		done	tzemanovic	2020-08-13T09:58:24Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395415036		done	tzemanovic	2020-08-13T09:58:36Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395415244		done	tzemanovic	2020-08-13T09:58:42Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/395415349		done	tzemanovic	2020-08-13T09:58:47Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/406087481		Note that you could remove the call to `Sys.remove`. It would allow users to view it if they use `--keep-temp` (provided the file was not overridden by another regression test run by the same Tezt process). But removing it explicitely is not wrong either; just choose what you prefer and consider this thread resolved ;)	romain.nl	2020-09-02T14:23:02Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/406096983		"```suggestion:-0+0
(** A hook that is called whenever a process is being spawned. *)
```"	romain.nl	2020-09-02T14:31:18Z		False				0	tezos/tezos	1997
gid://gitlab/DiffNote/406571690		I forgot to remove this, thank you!	tzemanovic	2020-09-03T08:31:58Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/406746510		This should mention `data-encoding` and `ezjsonm` which are both direct dependencies now.	raphael-proust	2020-09-03T12:38:55Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/406746519		"Is the lambda here solely to catch exceptions triggered in the creation of the samples?

Shouldn't each sample be committed to a file instead anyway?"	raphael-proust	2020-09-03T12:38:55Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/406746524		"Why is this equality tested?

Note that this equality may hold even if regression is broken (e.g., the json input, which is generated dynamically by `sample.jsons` may have change in which case the roundtrip might still be correct but the regression is still borken; e.g., the json may be ok but the binary has changed)

Testing for this equality is useful (it tests that the encodings roundtrip) but is not testing for regression."	raphael-proust	2020-09-03T12:38:56Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407366097		added in 72596f2b	tzemanovic	2020-09-04T08:37:33Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/407379874		It is, yes. The samples are right now a bit of a mix of using the types' encoding to construct the jsons, some default values and ezjsonm values. Perhaps it would be better to just inline all in ezjsonm or to commit them to some file as you suggest. Either way, I think it should something that's easy to modify and add to	tzemanovic	2020-09-04T08:59:37Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/407381436		Yup, the equality test is there to check the roundtrip. If the regression is broken, the test will fail even if the equality holds.	tzemanovic	2020-09-04T09:02:18Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/407391538		"I think it'd be better (but we can leave it for another MR if you prefer) to have the json values statically there. Otherwise there is a potential for the case where the generation of these values changes and it makes it harder to interpret the test failures/success.

I also think having static values might help if we need to change an encoding but in a backwards compatible way (introducing a new encoding, making sure new nodes can decode old values, waiting long enough that we are confident all nodes have updated, making the new representation the default, waiting again, etc.). In that case we'll want to try on static, non-generated values anyway."	raphael-proust	2020-09-04T09:19:24Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407391540		Ok, I guess we can leave it.	raphael-proust	2020-09-04T09:19:24Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407393266		Instead of introducing this flag to prevent the output of diff then reprint it with a special function you could use the option `--color=always`. It gives more or less the same output	sribar	2020-09-04T09:22:27Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407393270		Maybe it would be nice to add this path as a argument to the main `Regression.run` function. In case wwe want to have different directory output for different regression test	sribar	2020-09-04T09:22:27Z		False				0	tezos/tezos	1997
gid://gitlab/DiffNote/407393272		This could use the `Base.with_open_out` function instead	sribar	2020-09-04T09:22:27Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407399194		Is the coloring of `diff` available cross platform? Is it POSIX or is it a GNU extension? What platform does `tezt` target?	raphael-proust	2020-09-04T09:32:19Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407403014		"It's a GNU extension...
So I guess in that case it's better to leave it as it is.

Is tezt 100% POSIX ompatible ? 
@romain.nl"	sribar	2020-09-04T09:38:54Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/407403351		sounds good, I will make the change	tzemanovic	2020-09-04T09:39:31Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/407407710		"Tezt uses the ANSI escape codes (https://en.wikipedia.org/wiki/ANSI_escape_code#Colors). I don't know if it's 100% POSIX but when you run Tezt you have the option of using `--no-color` if the codes are not good for your terminal.

Which is an argument in favor of keeping the code like it is currently (parse the result of `diff` to use Tezt's color): it will allow the user to keep using Tezt's `--no-color` option."	romain.nl	2020-09-04T09:46:54Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/408531294		I've moved the tested samples to JSON files in 6e67bfaf	tzemanovic	2020-09-07T12:33:43Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/408535952		I've turned it into an optional argument in d1f4b77e	tzemanovic	2020-09-07T12:40:10Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/408550377		Unfortunately, I cannot use that as the `f` is in `Lwt.t`. I could us functions from `Lwt_io` instead, but I'm not sure if it would be much of an improvement?	tzemanovic	2020-09-07T13:00:40Z		False				-2	tezos/tezos	1997
gid://gitlab/DiffNote/409982373		Looks good!	raphael-proust	2020-09-09T15:37:39Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/410038610		"Ok I see
In that case I'm closing this thread"	sribar	2020-09-09T17:00:57Z		False				-1	tezos/tezos	1997
gid://gitlab/DiffNote/389676585		"You should split comments longer than 80 columns. I usually use `fill-region` in emacs.

(Same remark below)"	vect0r	2020-08-03T09:55:04Z		False				0	tezos/tezos	1994
gid://gitlab/DiffNote/389676588		"```suggestion:-0+0
    If [config] is considered:
```"	vect0r	2020-08-03T09:55:04Z		False				0	tezos/tezos	1994
gid://gitlab/DiffNote/389676591		`Node_shared_arg.read_and_patch_config_file` is going to update the config file with some default values. It means that validating the file may result in changing/updating it. Is it the expected behaviour? I though the validation was nop.	vect0r	2020-08-03T09:55:05Z		False				1	tezos/tezos	1994
gid://gitlab/DiffNote/389676593		The format of this message looks strange.	vect0r	2020-08-03T09:55:05Z		False				0	tezos/tezos	1994
gid://gitlab/DiffNote/392307027		"Indeed, the validation is expected to be a nop.

I think `Node_shared_arg.read_and_patch_config_file args` returns a configuration using the given arguments `args` by calling `Node_config_file.update`, which one reads on the current configuration file.

The only values that will be used to update the configuration returned by reading the configuration file are the ones specified using the command line arguments (the ones in `args`).

I might be wrong but I see no changes that could occur. There is no call to `Node_config.write` for instance. What do you think  ?"	phink	2020-08-07T08:56:18Z		False				-2	tezos/tezos	1994
gid://gitlab/DiffNote/392307029		"I agree. Here, I tried to mimick the message for the `show` command. 

Do you think we should create an issue and use events instead ?"	phink	2020-08-07T08:56:18Z		False				-2	tezos/tezos	1994
gid://gitlab/DiffNote/402291465		"Yes, it aims to update the file using the given args, but it also injects the default values of mandatory fields. When running `Node_config_command.validate`, the final `write` may alter the config.

For example, the `p2p` field is mandatory (because of the `bootstrap-peers`) in the config file, if I write my own config file in `./test/config.json`: `{ ""data-dir"": ""./test"", ""p2p"": {} }` and run the `./tezos-node config validate --data-dir ./test`, the command is successful and updates the config file as following: `{ ""data-dir"": ""./test"", ""p2p"": { ""bootstrap-peers"": [ ""boot.tzbeta.net"" ] } }`. I'm not sure it is the expected behaviour but maybe I'm wrong.

I think we have the following possibilities:
- the command return an error such as `missing boostrap-peers field …`
- the command states that the file was updated with the default value: `updating default value of xxx with yyy`
- we used the `ignore_bootstrap_peers` of `Node_shared_arg.read_and_patch_config_file` to ignore the missing flag.

What do you think?"	vect0r	2020-08-26T09:07:22Z		False				1	tezos/tezos	1994
gid://gitlab/DiffNote/402293466		"Ah. Well … I'm not an expert of `Format` but I though it was possible to do such ""alignment"" using Format's boxes things, no?

If it is the case, we should update the `show` (and others?) with a cleaner version. Otherwise, it is a bit dirty, but we can leave it at it is."	vect0r	2020-08-26T09:10:33Z		False				0	tezos/tezos	1994
gid://gitlab/DiffNote/402353956		"Something like
```
Format.eprintf ""@[<v>@[<v 9>Warning: no config file at %s@,validating the default configuration@]@]@.""
```"	abate	2020-08-26T10:24:50Z		False				0	tezos/tezos	1994
gid://gitlab/DiffNote/402396794		"You are right, I was focus on `read_and_patch_config_file` but you meant the final `write` in the `validate` function. It should not be here, I'll fix this right now by removing the call to 'write'.
Thanks for spotting this."	phink	2020-08-26T11:39:27Z		False				-2	tezos/tezos	1994
gid://gitlab/DiffNote/402412818		Thanks, I've made some modifications using @abate format.	phink	2020-08-26T12:06:41Z		False				-2	tezos/tezos	1994
gid://gitlab/DiffNote/402413177		It should be ok now @vect0r.	phink	2020-08-26T12:07:21Z		False				-2	tezos/tezos	1994
gid://gitlab/DiffNote/402426344		"Thanks!

My final thought is that it is a bit weird to force the user to have a `p2p` field in the config file, event if it is allowed to be empty (`""p2p"": {}`).

Is the `p2p` field of the node's config file encoding still mandatory? Can we remove the lonely `req`?"	vect0r	2020-08-26T12:28:20Z		False				1	tezos/tezos	1994
